id,target,ps_ind_01,ps_ind_02_cat,ps_ind_03,ps_ind_04_cat,ps_ind_05_cat,ps_ind_06_bin,ps_ind_07_bin,ps_ind_08_bin,ps_ind_09_bin,ps_ind_10_bin,ps_ind_11_bin,ps_ind_12_bin,ps_ind_13_bin,ps_ind_14,ps_ind_15,ps_ind_16_bin,ps_ind_17_bin,ps_ind_18_bin,ps_reg_01,ps_reg_02,ps_reg_03,ps_car_01_cat,ps_car_02_cat,ps_car_03_cat,ps_car_04_cat,ps_car_05_cat,ps_car_06_cat,ps_car_07_cat,ps_car_08_cat,ps_car_09_cat,ps_car_10_cat,ps_car_11_cat,ps_car_11,ps_car_12,ps_car_13,ps_car_14,ps_car_15,ps_calc_01,ps_calc_02,ps_calc_03,ps_calc_04,ps_calc_05,ps_calc_06,ps_calc_07,ps_calc_08,ps_calc_09,ps_calc_10,ps_calc_11,ps_calc_12,ps_calc_13,ps_calc_14,ps_calc_15_bin,ps_calc_16_bin,ps_calc_17_bin,ps_calc_18_bin,ps_calc_19_bin,ps_calc_20_bin
913364,0,3,3,4,1,0,0,1,0,0,0,0,0,0,0,7,0,0,1,0.4,0.0,0.742041104,7,1,-1,0,-1,14,1,1,2,1,82,3,0.316227766,0.6286874692000001,0.3685105154999999,2.8284271247,0.9,0.3,0.9,2,2,8,2,7,1,4,2,0,1,2,0,1,1,0,0,0
66289,0,0,2,1,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.7,0.4,-1.0,11,1,-1,1,-1,3,1,0,2,1,59,3,0.316227766,0.8257603558,0.3498571137,3.7416573868,0.9,0.3,0.3,3,1,8,5,7,3,9,9,3,1,12,0,0,0,0,0,0
617619,0,1,1,10,0,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.8,0.8,0.9313968005,7,1,-1,1,-1,12,1,1,2,1,104,3,0.3741657387,0.7293436423999999,0.3754996671,3.4641016151,0.1,0.6,0.5,1,1,6,2,10,1,12,5,1,1,9,0,1,1,0,0,0
815773,0,2,1,1,1,0,0,1,0,0,0,0,0,0,0,5,0,1,0,0.4,0.0,0.7026734661,11,0,-1,0,-1,4,1,1,2,1,104,3,0.4472135954999999,0.7829801090999999,-1.0,2.8284271247,0.0,0.4,0.9,3,3,9,2,9,0,8,4,3,3,4,0,1,1,0,0,0
240430,0,1,-1,11,1,0,0,1,0,0,0,0,0,0,0,11,0,0,1,0.4,0.0,1.4173037783000002,9,0,1,1,1,16,1,1,2,1,104,3,0.316227766,0.9057438384,0.3016620626,3.4641016151,0.5,0.6,0.3,3,2,6,2,9,1,7,5,0,2,5,0,1,1,1,1,0
309128,0,1,1,7,1,4,0,1,0,0,0,0,0,0,0,10,0,0,0,0.9,0.0,1.5354152533,11,1,-1,1,-1,1,1,1,0,1,35,1,0.3741657387,0.8634808472,0.3535533906,3.4641016151,0.8,0.8,0.8,0,1,9,5,11,1,7,6,0,1,6,0,0,0,1,0,0
1239149,0,5,2,3,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.8,0.2,0.4981214711,11,0,-1,1,-1,0,1,0,2,1,104,3,0.3741657387,1.3868389647,0.4219004622,3.7416573868,0.4,0.1,0.4,4,2,8,2,11,4,6,3,3,7,9,0,1,1,1,1,0
793424,0,3,2,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,0.1,0.482182538,6,1,-1,0,1,11,1,1,0,1,99,2,0.316227766,0.5989832984000001,0.3687817783,2.8284271247,0.0,0.0,0.5,3,1,6,3,10,0,10,3,1,2,8,1,1,0,0,0,0
1161093,1,5,3,4,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.2,0.6408002809000001,6,1,-1,0,1,7,1,1,0,1,92,3,0.3741657387,0.6672225643999999,0.3926830783,2.8284271247,0.3,0.3,0.3,2,3,10,3,10,3,7,4,1,3,6,1,0,0,1,1,0
758302,0,1,1,3,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.6,0.2,0.5706356105,5,1,-1,2,-1,1,0,1,2,1,90,0,0.3741657387,0.7454268288,0.4166533331,3.4641016151,0.0,0.6,0.6,2,1,9,1,9,4,8,6,1,2,4,0,1,1,0,0,0
849891,0,3,3,6,0,1,0,0,0,1,0,0,0,0,0,12,1,0,0,0.7,0.3,0.6523994175,11,1,-1,0,-1,0,1,1,2,1,88,3,0.4,0.8372895073000001,0.3974921382999999,3.3166247904,0.1,0.9,0.1,4,2,8,2,10,3,2,5,0,4,7,0,1,1,0,0,0
931793,0,0,1,11,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0.3,0.0,1.7573061771,11,0,0,0,1,15,1,1,0,1,5,2,0.4472135954999999,1.1424835207,0.3255764119,3.6055512755,0.4,0.8,0.4,4,4,10,1,7,3,11,6,1,3,6,0,1,0,0,0,1
275675,0,2,1,5,1,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0.7,1.1,1.3444329659999998,4,1,-1,0,1,11,1,0,0,1,47,2,0.3741657387,0.9292759111,0.3817066937,3.7416573868,0.3,0.9,0.8,4,2,9,7,12,5,8,7,2,2,3,0,1,0,0,0,0
183999,0,3,2,3,1,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.7,0.6,0.7762087348000001,7,0,1,1,1,2,1,1,1,1,104,3,0.4,1.4112886087999998,0.4213074886999999,3.4641016151,0.2,0.0,0.6,2,1,9,2,11,2,8,9,3,6,6,0,1,1,0,0,0
472077,0,5,1,10,0,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.0,0.0,1.0697546448,6,1,-1,0,1,1,1,1,0,1,64,1,0.316227766,0.6901161718000001,0.3701351105,3.1622776602,0.7,0.0,0.4,3,1,8,5,10,2,11,9,2,2,13,0,0,0,0,0,0
881401,0,1,1,5,1,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.8,0.3,0.6274950199,11,1,-1,0,-1,0,1,1,2,1,87,3,0.316227766,0.6745828218000001,0.3615245497,3.1622776602,0.4,0.5,0.3,2,3,8,2,9,1,3,9,0,1,8,0,1,1,1,0,0
931027,0,2,1,5,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.4,0.0,0.6284902545000001,7,0,0,0,1,15,1,1,3,1,5,2,0.4242640687,0.8613846244,0.3255764119,2.8284271247,0.7,0.3,0.6,2,3,7,1,9,1,11,7,1,2,6,0,0,1,0,1,0
1336362,0,1,2,1,0,3,0,0,0,1,0,0,0,0,0,7,0,1,0,0.9,0.8,0.9199184746,11,1,0,8,1,13,1,1,1,1,20,3,0.4471017781,0.7847724311,0.3667424164,2.6457513111,0.3,0.1,0.2,3,2,6,4,7,3,12,5,0,4,9,1,0,1,0,0,0
172848,0,0,1,3,1,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.8,0.2,0.55,11,1,0,0,1,0,1,1,2,1,37,2,0.316227766,0.7404069687,0.31144823,3.3166247904,0.0,0.4,0.7,4,2,7,1,8,0,6,2,1,1,7,0,1,1,0,0,0
1100812,0,0,2,3,1,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,0.5,0.7705517504,7,1,0,0,1,11,1,1,2,1,67,2,0.3741657387,0.6896369868000001,0.3008321791,3.1622776602,0.5,0.2,0.9,2,3,9,4,12,4,6,4,1,1,7,0,1,1,0,0,0
737439,0,0,2,2,1,0,0,1,0,0,0,1,1,1,3,0,0,0,1,0.9,1.1,1.1781871668,1,1,1,0,0,9,1,0,2,1,21,3,0.316227766,0.8583209633,0.3130495168,3.7416573868,0.8,0.0,0.8,3,3,10,1,8,3,13,4,2,1,15,1,1,0,0,1,0
92373,0,4,1,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0.7,0.7,1.1194306589,6,0,-1,0,1,11,1,1,0,1,53,2,0.4472135954999999,0.8374868939,0.4306971093,3.0,0.3,0.3,0.5,4,1,6,2,6,2,13,8,1,1,4,1,1,1,0,0,0
107487,0,1,1,7,0,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.4,0.90346555,7,0,-1,1,-1,14,1,1,2,1,104,2,0.5,1.0528984003,0.438520239,3.1622776602,0.2,0.7,0.1,3,3,6,6,10,4,11,7,2,2,8,0,0,1,0,0,0
941273,0,1,1,8,0,0,1,0,0,0,0,0,0,0,0,10,0,0,0,0.1,0.1,-1.0,7,1,-1,1,-1,12,1,1,2,1,104,3,0.3741657387,0.737737215,0.3754996671,3.4641016151,0.1,0.2,0.5,1,3,8,5,8,4,12,8,0,6,13,0,1,1,0,1,0
1237173,0,0,2,5,1,0,0,1,0,0,0,0,0,0,0,12,1,0,0,0.9,0.3,0.6108395861,10,1,-1,0,1,0,1,1,0,1,88,3,0.3998749805,0.6229428956,0.4031128874,1.7320508076,0.9,0.2,0.5,4,2,6,3,9,3,11,3,1,3,10,0,1,0,1,1,0
48189,0,4,2,3,0,0,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.6637959024,7,1,-1,0,-1,14,1,1,2,1,104,3,0.4240283009,0.4133365546999999,0.3949683532,0.0,0.0,0.8,0.4,2,1,8,1,8,2,11,5,4,1,8,1,1,0,0,1,0
1150478,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.1,0.1,-1.0,5,1,1,0,0,1,1,0,2,1,80,3,0.316227766,0.8100096928,-1.0,3.6055512755,0.2,0.3,0.9,2,3,8,5,10,3,9,4,1,5,10,0,0,1,0,0,0
556557,0,1,1,2,0,0,1,0,0,0,0,0,0,0,0,6,1,0,0,0.9,0.5,0.9,11,1,-1,0,-1,7,1,1,0,1,104,2,0.4472135954999999,0.9002754398999999,0.4254409477,3.3166247904,0.8,0.1,0.8,3,0,7,3,7,1,9,2,0,3,10,0,1,0,0,1,0
344621,0,6,3,10,1,0,0,0,1,0,0,0,0,0,0,10,1,0,0,0.6,0.6,0.9568829605,6,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.6387778879,0.3820994635,2.0,0.8,0.1,0.8,1,3,7,4,9,2,8,7,3,3,6,0,0,0,0,0,0
975262,0,1,1,2,1,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.0,1.4,1.7716517716999998,11,1,1,1,0,3,1,1,2,1,45,3,0.4,0.8471006701999999,0.3096772513,3.6055512755,0.6,0.0,0.3,2,4,8,1,7,2,7,5,2,2,11,0,0,0,0,0,0
1212464,0,4,1,10,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.3,0.0,0.8054501847,0,0,-1,0,1,10,1,1,0,1,28,3,0.3741657387,0.6527753843999999,0.3820994635,2.0,0.4,0.2,0.9,2,0,10,3,7,3,17,2,1,2,8,0,0,1,1,0,0
587948,0,0,1,9,0,0,1,0,0,0,0,0,0,0,0,6,0,0,1,0.9,0.4,0.7428828979000001,7,1,-1,0,-1,15,1,1,2,1,5,2,0.4242640687,0.6921191556999999,0.3933192088,1.7320508076,0.6,0.4,0.5,1,2,7,4,9,2,8,2,2,2,13,0,1,0,1,0,1
1019543,0,2,1,3,0,0,1,0,0,0,0,0,0,0,0,6,0,1,0,0.2,0.3,-1.0,7,1,-1,0,-1,4,1,1,2,1,48,3,0.316227766,0.6526012793,0.3748332963,3.3166247904,0.9,0.7,0.9,1,2,8,4,9,1,2,7,1,3,8,0,0,1,1,0,0
1477719,0,3,1,3,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0.9,1.8,1.5049916943,11,0,-1,1,-1,10,1,1,2,1,104,2,0.4472135954999999,0.8607007524,0.4318564575999999,2.6457513111,0.4,0.4,0.4,1,2,10,3,9,1,11,1,1,1,11,0,0,0,0,0,0
1413628,0,1,2,5,0,0,0,0,0,1,0,0,0,0,0,11,1,0,0,0.6,0.0,0.6339361167,11,0,1,0,0,15,1,1,2,1,5,2,0.4472135954999999,1.2549077211,0.3255764119,3.7416573868,0.2,0.7,0.9,2,3,7,3,8,2,11,5,4,2,4,0,1,1,0,0,0
145265,0,3,1,5,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.4,0.4,0.7428828979000001,8,1,-1,1,0,14,0,1,0,1,104,2,0.4,0.895512227,0.3920459157,3.3166247904,0.2,0.4,0.9,2,2,7,3,10,4,8,7,1,3,9,0,0,1,0,0,0
214260,0,1,1,2,0,0,0,0,0,1,0,0,0,0,0,8,1,0,0,0.9,1.3,1.5173990905,10,1,-1,0,-1,14,1,1,2,1,49,3,0.4,0.7661349815,0.3685105154999999,3.4641016151,0.0,0.3,0.1,3,2,8,6,7,2,8,10,0,5,13,1,1,1,1,1,1
1410552,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,9,0,0,1,0.4,0.5,1.0612492638,11,1,-1,0,-1,0,1,0,0,1,87,3,0.316227766,0.8071606188,0.3615245497,3.7416573868,0.4,0.8,0.3,4,2,7,3,11,2,9,4,2,3,4,0,1,1,0,0,0
1117419,0,1,1,9,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.4,0.0,0.6269968102000001,7,1,-1,2,-1,14,1,1,2,1,104,0,0.4,0.5942388701,0.4049691346,2.4494897428,0.6,0.9,0.6,2,2,8,3,8,3,6,7,1,2,6,1,1,1,0,0,1
1181386,0,0,1,5,0,0,1,0,0,0,0,0,0,0,0,3,0,0,1,0.9,0.2,0.525,10,0,-1,0,1,11,1,1,0,1,30,3,0.4469899328,0.8921721103,0.4511097427,3.1622776602,0.1,0.7,0.7,2,1,7,3,9,1,14,2,2,1,14,0,0,1,1,0,0
1404433,0,2,1,4,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.8,0.9,1.0839741694,11,1,-1,0,-1,1,1,1,2,1,70,3,0.3741657387,0.7692569131,0.3937003937,3.1622776602,0.0,0.1,0.6,2,2,7,1,10,2,14,11,5,4,3,0,0,1,0,1,0
1305883,0,1,2,3,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.9,0.2,0.6184658438,11,1,-1,0,-1,0,1,1,2,1,43,1,0.4242640687,0.5383629916,0.3721558813,1.0,0.0,0.2,0.3,2,1,9,1,8,2,9,5,3,2,9,0,1,0,0,0,0
1114947,1,1,1,5,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.7,0.3,0.6294839156,11,1,1,0,1,11,1,1,2,1,57,2,0.3741657387,0.7326364707999999,0.3286335345,3.3166247904,0.4,0.1,0.8,3,2,10,4,10,0,15,4,5,5,8,0,0,0,0,0,0
889264,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0.9,0.9,1.0839741694,7,1,-1,0,-1,11,1,1,2,1,57,2,0.4242640687,0.6304760106,0.3924283374,2.2360679775,0.0,0.7,0.2,3,1,8,3,9,0,7,8,0,1,3,1,0,1,0,0,0
755209,0,0,2,1,1,-1,1,0,0,0,0,0,0,0,0,9,1,0,0,0.9,0.4,0.7956915231,11,1,1,0,0,0,-1,0,2,1,22,3,0.316227766,0.8286078137999999,0.310322413,3.6055512755,0.2,0.6,0.5,3,3,8,2,10,1,5,7,1,3,5,0,1,0,1,0,1
310319,0,2,1,2,0,0,0,0,0,1,0,0,0,0,0,6,1,0,0,0.9,1.0,1.7271725449000002,3,1,-1,0,-1,4,1,1,0,1,104,3,0.4,0.9052646752,0.4236744033,3.4641016151,0.8,0.7,0.1,3,1,8,3,9,3,7,5,4,2,11,1,1,1,0,0,1
758754,0,1,1,6,0,6,0,0,1,0,0,0,0,0,0,9,1,0,0,0.2,0.2,-1.0,5,1,0,2,0,0,1,1,2,1,104,0,0.3994996871,0.6711283209000001,0.3218695387999999,2.2360679775,0.2,0.3,0.1,3,3,8,4,9,3,4,8,1,5,7,0,0,1,0,0,0
820123,0,0,1,8,0,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.4,0.0,0.6754628043,7,1,0,0,0,11,1,1,2,1,67,2,0.3741657387,0.6406995144,0.3008321791,2.8284271247,0.3,0.7,0.0,1,4,7,3,9,1,13,3,1,2,5,0,0,0,1,0,1
1181100,0,0,1,6,0,0,0,0,1,0,0,0,0,0,0,11,1,0,0,0.3,0.3,-1.0,6,0,-1,9,1,15,1,1,0,1,41,2,0.5477225575,1.2702654763,0.5329165038,2.8284271247,0.7,0.2,0.5,1,0,7,1,8,2,7,6,1,3,4,0,0,1,0,1,0
556479,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,4,1,0,0,0.9,0.4,0.9354143467,11,1,-1,0,-1,4,1,1,2,0,104,2,0.4472135954999999,1.0085174456,0.4224926035,3.3166247904,0.7,0.4,0.9,4,2,8,2,9,3,8,5,0,0,10,0,0,0,0,0,0
684675,0,5,2,5,1,0,0,1,0,0,0,0,0,0,0,11,0,1,0,0.9,0.5,0.9303897033,6,0,-1,1,1,16,1,1,0,1,104,3,0.4,0.964225806,0.3730951621,3.3166247904,0.7,0.3,0.8,1,2,7,1,9,0,13,5,2,2,5,1,1,1,0,0,0
1347416,0,2,1,10,0,0,0,0,0,1,0,0,0,0,0,9,1,0,0,0.9,0.4,0.68556546,11,1,1,0,1,11,1,1,2,1,99,2,0.316227766,0.6409211798,0.3033150178,3.1622776602,0.3,0.0,0.8,2,4,8,3,7,5,7,4,0,3,7,0,0,0,0,1,1
708826,0,0,1,2,0,0,0,0,1,0,0,0,0,0,0,10,0,0,0,0.1,0.2,-1.0,7,0,-1,0,-1,15,1,1,2,1,5,2,0.4472135954999999,1.1169246444,0.4,3.3166247904,0.1,0.1,0.4,3,2,8,0,7,0,5,8,1,3,4,1,1,1,1,0,0
288325,0,7,3,4,1,0,0,0,1,0,0,0,0,0,0,12,1,0,0,0.4,0.6,-1.0,6,1,-1,0,0,14,1,1,0,1,42,2,0.4,0.7538194755,0.3937003937,3.3166247904,0.3,0.9,0.4,3,2,8,3,7,3,7,12,1,3,7,0,1,0,0,1,1
531911,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.4,0.0,0.7284401142,10,1,-1,0,0,6,0,1,0,1,27,1,0.3741657387,0.6911482840000001,0.3591656999,3.3166247904,0.9,0.9,0.6,1,2,7,2,11,3,9,2,1,4,4,0,1,0,0,0,0
917267,0,0,1,3,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0.9,0.0,0.6144102864000001,7,1,0,0,1,1,1,1,3,1,65,1,0.316227766,0.5271551593,0.2880972058,2.4494897428,0.9,0.2,0.8,4,2,7,3,11,2,7,4,2,0,10,0,0,1,0,1,0
631245,0,1,2,2,1,0,0,0,0,1,0,0,0,0,0,12,1,0,0,0.9,0.4,0.863495802,7,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.8421244289,0.3850973903,3.4641016151,0.0,0.5,0.8,3,3,6,2,10,3,7,3,1,3,3,0,1,0,0,1,1
452238,0,3,1,4,0,0,0,0,0,1,0,0,0,0,0,3,1,0,0,0.9,0.3,0.6946221995,0,1,-1,0,1,1,0,1,4,1,64,1,0.316227766,0.6350636071,0.3619392214,3.0,0.2,0.8,0.5,1,0,8,2,10,3,11,4,2,3,6,0,1,0,0,1,0
889347,0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.3,0.6179603547,7,1,-1,0,-1,11,1,1,0,1,103,1,0.316227766,0.5662695092,0.3583294573,2.6457513111,0.7,0.5,0.4,5,2,8,3,11,4,7,4,1,1,9,0,1,1,0,0,1
1084663,0,1,2,3,1,0,0,1,0,0,0,0,0,0,0,4,0,1,0,0.9,0.4,0.7524958472,11,0,1,9,0,11,1,1,1,1,56,3,0.4898979486,1.1650293509,0.4283689998,3.3166247904,0.7,0.6,0.4,0,1,7,1,8,2,7,6,1,4,8,0,0,0,0,0,0
6610,0,0,3,6,1,0,0,1,0,0,0,0,0,0,0,13,1,0,0,0.4,0.7,0.9293815148,7,1,0,0,1,1,1,1,2,1,38,3,0.316227766,0.6914770393,0.299165506,3.3166247904,0.6,0.2,0.3,4,3,7,1,11,3,6,7,2,7,4,0,1,0,0,1,0
229272,0,5,1,2,0,0,0,0,0,1,0,0,0,0,0,4,0,0,1,0.8,1.3,1.539683409,11,1,-1,0,-1,6,1,1,2,1,104,3,0.4,0.7480138992,0.4024922359,3.1622776602,0.0,0.0,0.2,3,4,4,3,8,2,6,2,2,1,8,0,0,1,0,0,0
103675,0,5,1,3,0,0,0,0,0,1,0,0,0,0,0,13,1,0,0,0.6,0.7,1.0971554129,10,0,1,0,1,4,1,1,2,1,12,3,0.4,0.9329023626,0.3423448554,3.4641016151,0.6,0.0,0.3,1,0,7,1,10,3,7,5,5,2,9,1,0,1,0,1,0
598129,0,5,1,8,0,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.7,0.3,0.7232738070999999,11,0,1,0,0,1,1,1,2,1,74,3,0.4242640687,0.6984810852,0.3209361307,3.1622776602,0.0,0.3,0.3,3,2,8,4,7,3,14,6,2,7,13,0,1,1,0,1,0
204185,0,1,1,2,0,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.1,0.2,-1.0,6,0,-1,0,1,15,1,1,0,1,5,2,0.4242640687,0.7028425167,0.3958535083,1.7320508076,0.0,0.6,0.5,1,0,8,2,10,2,7,6,0,1,9,0,0,1,0,0,0
393442,0,3,1,2,1,0,0,1,0,0,0,0,0,0,0,3,0,0,1,0.4,0.5,0.6919176252,6,1,-1,0,0,1,1,1,0,1,10,2,0.316227766,0.7100663454,0.3814446225,3.1622776602,0.4,0.0,0.3,3,0,7,3,8,2,7,7,1,3,5,0,1,1,0,0,0
579092,1,4,2,2,0,0,1,0,0,0,0,0,0,0,0,4,1,0,0,0.9,0.4,0.7741931284,11,1,-1,0,-1,6,1,1,2,1,27,3,0.3741657387,0.8212065302,0.3907684736999999,3.3166247904,0.8,0.9,0.2,3,1,8,4,10,3,9,4,0,2,7,0,1,1,0,0,0
1410645,0,5,1,3,1,0,0,0,1,0,0,0,0,0,0,13,0,1,0,0.5,0.3,0.8746427842,11,0,1,9,0,9,1,1,2,1,104,3,0.4898979486,1.3522402594,0.4144876354999999,3.4641016151,0.3,0.5,0.1,2,4,9,2,8,0,14,7,1,5,10,0,0,1,0,0,0
489033,0,1,1,5,0,0,1,0,0,0,0,0,0,0,0,8,1,0,0,0.9,0.1,0.6015604708,7,0,-1,0,-1,14,1,1,2,1,68,3,0.4472135954999999,0.8739621945,0.4272001873,3.0,0.5,0.6,0.9,1,1,7,3,8,2,11,7,1,6,8,0,1,1,0,0,0
1267157,0,5,1,2,1,0,0,1,0,0,0,0,0,0,0,7,1,0,0,0.9,1.6,1.8748333259,9,0,0,9,1,8,1,1,2,1,104,3,0.5656854249000001,1.3535765296000002,0.4207136794,3.1622776602,0.6,0.4,0.6,3,2,9,0,9,3,10,5,2,1,7,0,0,1,0,1,0
1417496,0,4,1,2,0,0,0,1,0,0,0,0,0,0,0,10,0,0,0,0.2,0.1,-1.0,11,1,-1,2,-1,1,1,1,2,1,90,0,0.4242640687,0.8182954467,0.4189272013,3.0,0.8,0.9,0.3,4,3,5,1,9,1,9,5,0,4,8,0,1,1,0,0,0
1115816,0,2,1,6,0,3,1,0,0,0,0,0,0,0,0,11,1,0,0,0.9,0.3,0.66473679,7,1,-1,0,-1,11,1,1,2,1,19,3,0.316227766,0.6260198291,0.3887158345,2.4494897428,0.3,0.5,0.9,2,1,7,3,10,1,12,4,4,4,5,0,0,1,0,0,0
1057120,0,1,2,2,0,0,0,0,0,1,0,0,0,0,0,3,0,1,0,0.6,0.2,0.5695392875,7,1,-1,0,-1,0,1,1,2,1,66,3,0.3998749805,0.6772879803,0.3817066937,2.4494897428,0.7,0.0,0.9,2,1,8,3,10,2,9,2,3,1,5,0,0,1,1,0,0
580372,0,1,1,3,1,0,0,1,0,0,0,0,0,0,0,10,1,0,0,0.3,0.0,1.3589977925,10,0,-1,0,1,7,1,1,0,1,96,3,0.4472135954999999,0.7334256765999999,0.4301162634,2.6457513111,0.3,0.3,0.0,2,6,10,2,4,4,5,0,1,2,8,0,0,0,0,0,0
1447452,0,4,1,4,1,0,0,0,1,0,0,0,0,0,0,8,1,0,0,0.4,0.0,1.1947803145,11,1,-1,0,-1,11,1,1,2,1,101,3,0.3741657387,0.8026267568000001,0.3850973903,3.3166247904,0.6,0.5,0.0,2,1,8,2,9,2,7,5,0,8,10,0,1,1,1,1,0
53389,0,6,3,7,1,0,0,0,1,0,0,0,0,0,0,7,1,0,0,0.9,1.5,1.6064323826,3,1,1,0,1,11,1,1,2,1,99,2,0.316227766,0.6398443767,0.3033150178,3.0,0.8,0.4,0.7,2,2,9,3,10,2,7,4,0,1,6,0,1,0,0,0,0
319080,0,6,1,4,1,0,0,0,1,0,0,0,0,0,0,6,1,0,0,0.4,0.0,0.7241374179000001,6,1,-1,2,0,11,1,1,0,1,14,0,0.3741657387,0.8361906936,0.4286023798,3.3166247904,0.9,0.7,0.3,1,0,10,2,10,3,9,8,2,4,12,0,1,0,0,1,0
470839,0,2,1,1,1,0,1,0,0,0,0,0,0,0,0,9,1,0,0,0.1,0.2,-1.0,5,1,1,0,0,11,1,1,2,1,103,3,0.316227766,0.6491889409,0.2887905816,3.1622776602,0.3,0.3,0.9,1,0,6,3,10,2,6,7,0,2,5,0,1,1,0,0,0
493528,0,1,1,8,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4,0.0,0.7956915231,11,1,-1,0,-1,1,1,1,2,1,74,3,0.3741657387,0.7355214039,0.3861346914999999,3.1622776602,0.2,0.2,0.4,1,4,10,2,7,2,9,5,0,5,5,0,0,1,1,1,0
1301868,0,2,1,8,1,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0.9,1.1,1.3658788380000002,11,1,1,0,1,11,1,1,2,1,103,1,0.316227766,0.6352091800999999,0.2887905816,3.3166247904,0.9,0.0,0.1,3,1,8,3,9,2,6,3,1,2,8,0,1,1,0,1,0
251560,0,2,2,1,0,0,0,0,1,0,0,0,0,0,0,9,0,1,0,0.8,0.4,0.825378701,9,1,1,0,0,1,1,1,2,1,65,3,0.316227766,0.5900693334,0.2880972058,2.8284271247,0.2,0.4,0.7,4,3,9,4,9,3,13,8,0,1,5,0,1,0,1,0,0
1244127,0,0,1,6,0,0,1,0,0,0,0,0,0,0,0,5,0,0,1,0.9,0.7,1.1800423721,9,1,-1,0,-1,11,0,1,2,1,67,2,0.3741657387,0.6756539531999999,0.3666060556,3.0,0.1,0.7,0.4,3,2,6,2,9,2,5,4,2,2,5,0,1,1,0,1,0
1247401,0,1,1,7,1,0,1,0,0,0,0,0,0,0,0,13,1,0,0,0.9,0.7,0.9420721841,7,0,-1,0,-1,6,1,1,2,1,77,2,0.4,0.776461565,0.4216633728,3.1622776602,0.8,0.8,0.5,3,4,10,3,7,1,15,6,0,2,5,0,0,1,0,1,0
230280,0,1,2,1,1,0,0,1,0,0,0,0,0,0,0,11,1,0,0,0.1,0.2,-1.0,7,1,1,1,0,3,1,1,2,1,102,2,0.4,0.8989893315,0.3269556544999999,3.6055512755,0.2,0.7,0.5,3,1,7,2,9,4,7,4,0,2,5,0,1,0,0,0,1
625205,0,5,4,11,0,0,0,0,0,1,0,0,0,0,0,8,0,0,1,0.9,0.4,0.7956915231,11,1,-1,0,-1,1,1,1,2,1,64,3,0.316227766,0.7020630755,0.3701351105,3.1622776602,0.2,0.1,0.9,2,1,8,4,9,3,11,6,1,5,8,0,1,0,0,1,1
1470652,0,1,2,2,0,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0.9,0.3,0.93641604,11,1,-1,0,-1,10,1,1,1,1,83,2,0.4242640687,0.89690699,0.396484552,3.0,0.0,0.1,0.5,3,2,9,3,7,3,10,7,5,6,11,0,0,0,0,1,0
